,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
21439,2009-01-06,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2030,2,11,1,5,5,6,2,1,9,3,0,2,4,10,10.1,3,telfase01,Sebastian Telfair
21440,2009-01-07,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,2076,4,8,1,3,0,0,1,3,5,1,0,1,1,9,9.7,32,telfase01,Sebastian Telfair
21441,2009-01-10,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,2435,5,11,2,5,5,7,0,3,11,1,0,5,2,17,14.3,3,telfase01,Sebastian Telfair
21442,2009-01-13,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,1782,4,7,1,1,0,0,1,2,1,0,0,5,4,9,1.1,-6,telfase01,Sebastian Telfair
21443,2009-01-16,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,True,2318,5,14,2,4,1,1,1,0,3,1,0,4,0,13,5.0,-3,telfase01,Sebastian Telfair
21444,2009-01-19,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,2123,2,9,0,4,2,4,0,1,9,0,0,1,4,6,3.7,16,telfase01,Sebastian Telfair
21445,2009-01-20,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,2252,7,14,2,4,1,1,0,3,9,1,0,1,5,17,15.2,-3,telfase01,Sebastian Telfair
21446,2009-01-23,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,2133,2,6,2,4,4,4,0,3,8,1,0,4,3,10,8.9,5,telfase01,Sebastian Telfair
21447,2009-01-25,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,2493,3,10,1,2,2,2,1,3,5,1,1,1,3,9,7.8,-7,telfase01,Sebastian Telfair
21448,2009-01-26,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1967,3,13,1,6,1,2,0,0,5,3,0,6,2,8,-0.6,7,telfase01,Sebastian Telfair
21449,2009-01-28,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,1217,4,6,0,1,0,0,0,0,3,1,0,1,5,8,5.5,-2,telfase01,Sebastian Telfair
21450,2009-01-30,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1656,5,13,0,3,0,0,1,3,7,2,0,1,1,10,10.0,-8,telfase01,Sebastian Telfair
21451,2009-02-01,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,2412,4,12,1,5,1,1,0,1,8,0,0,2,2,10,6.3,0,telfase01,Sebastian Telfair
21452,2009-02-03,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,2121,4,9,2,5,6,6,0,2,4,2,1,1,3,16,15.2,-3,telfase01,Sebastian Telfair
21453,2009-02-04,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1425,0,9,0,4,0,0,1,2,3,1,0,3,1,0,-5.3,-3,telfase01,Sebastian Telfair
21454,2009-02-07,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1989,4,9,3,5,2,2,0,1,9,0,0,2,1,13,12.5,6,telfase01,Sebastian Telfair
21455,2009-02-08,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,2019,5,11,1,4,3,5,0,2,6,2,0,2,5,14,10.3,4,telfase01,Sebastian Telfair
21456,2009-02-10,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,True,2302,5,12,0,2,1,2,0,1,3,0,0,2,5,11,2.6,-8,telfase01,Sebastian Telfair
21457,2009-02-17,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,2007,5,10,1,3,0,0,2,1,3,1,1,0,4,11,9.9,0,telfase01,Sebastian Telfair
21458,2009-02-18,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,True,2638,7,14,6,10,10,10,0,1,8,1,0,5,5,30,22.9,13,telfase01,Sebastian Telfair
21459,2009-02-20,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,True,1876,1,9,1,5,2,5,0,1,6,0,0,0,1,5,2.0,7,telfase01,Sebastian Telfair
21460,2009-02-22,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1903,9,17,2,4,0,0,0,0,5,1,1,1,2,20,15.1,-6,telfase01,Sebastian Telfair
21461,2009-02-24,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,2092,5,14,1,5,1,1,0,1,5,4,0,2,0,12,10.0,2,telfase01,Sebastian Telfair
21462,2009-02-25,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,2137,4,12,0,5,2,2,0,1,6,3,2,2,4,10,8.5,-4,telfase01,Sebastian Telfair
21463,2009-02-27,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,1284,0,5,0,0,2,2,0,0,2,0,0,3,2,2,-3.9,-12,telfase01,Sebastian Telfair
21464,2009-03-06,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1698,5,12,2,6,6,6,0,2,2,0,0,4,1,18,9.2,-3,telfase01,Sebastian Telfair
21465,2009-03-07,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,1900,7,13,1,2,3,4,0,1,7,0,0,1,3,18,14.3,4,telfase01,Sebastian Telfair
21466,2009-03-09,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,2293,6,14,2,7,4,5,0,2,5,1,1,2,3,18,12.8,-1,telfase01,Sebastian Telfair
21467,2009-03-11,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,1546,4,11,1,4,0,0,0,1,3,2,0,3,2,9,3.5,10,telfase01,Sebastian Telfair
21468,2009-03-13,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,True,2576,9,20,2,7,2,2,0,1,3,0,0,4,2,22,9.2,-12,telfase01,Sebastian Telfair
21469,2009-03-14,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1953,2,6,1,2,0,0,0,1,9,0,0,1,5,5,5.2,9,telfase01,Sebastian Telfair
21470,2009-03-17,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1928,8,14,0,2,1,2,0,1,5,0,1,2,1,17,12.1,0,telfase01,Sebastian Telfair
21471,2009-03-18,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,1912,4,11,2,4,0,0,0,3,6,1,0,3,5,10,5.0,6,telfase01,Sebastian Telfair
21472,2009-03-20,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1457,4,12,3,5,0,0,1,1,1,0,0,1,1,11,4.5,-14,telfase01,Sebastian Telfair
21473,2009-03-22,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,True,1731,2,6,0,1,0,0,0,0,1,0,0,2,2,4,-1.5,-22,telfase01,Sebastian Telfair
21474,2009-03-23,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1165,1,7,0,1,0,0,0,0,4,0,0,0,0,2,0.3,-8,telfase01,Sebastian Telfair
21475,2009-03-25,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,1083,1,6,0,1,0,0,0,1,2,0,0,0,4,2,-1.7,-7,telfase01,Sebastian Telfair
21476,2009-03-27,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1640,3,10,1,3,1,2,1,1,4,2,0,1,1,8,6.2,-13,telfase01,Sebastian Telfair
21477,2009-03-29,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1584,3,4,1,2,3,4,0,2,6,2,0,1,3,10,12.6,13,telfase01,Sebastian Telfair
21478,2009-03-31,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1768,2,9,1,2,0,0,2,1,6,1,0,1,1,5,5.0,-15,telfase01,Sebastian Telfair
21479,2009-04-03,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1630,6,9,2,3,4,4,0,4,7,0,1,6,6,18,12.5,-9,telfase01,Sebastian Telfair
21480,2009-04-05,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,2013,8,17,2,4,0,0,0,1,3,2,0,4,4,18,8.1,-17,telfase01,Sebastian Telfair
21481,2009-04-07,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1934,6,12,1,3,0,0,1,2,6,0,1,0,2,13,12.4,6,telfase01,Sebastian Telfair
21482,2009-04-08,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,1894,9,17,3,6,0,0,1,1,4,1,0,0,1,21,17.1,8,telfase01,Sebastian Telfair
21483,2009-04-11,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,1997,8,12,0,0,5,5,1,1,0,3,0,1,1,21,18.4,-10,telfase01,Sebastian Telfair
21484,2009-04-13,Team.MINNESOTA_TIMBERWOLVES,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,2318,5,16,1,5,3,3,1,2,12,1,0,5,2,14,9.7,-3,telfase01,Sebastian Telfair
21485,2009-04-15,Team.MINNESOTA_TIMBERWOLVES,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,1788,4,7,2,3,0,0,0,0,6,1,0,2,2,10,9.1,-7,telfase01,Sebastian Telfair
21486,2008-10-30,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,1856,4,13,1,5,6,7,0,0,4,0,1,0,2,15,9.8,-16,terryja01,Jason Terry
21487,2008-11-01,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1907,6,14,2,5,5,6,1,1,3,4,0,2,1,19,15.9,5,terryja01,Jason Terry
21488,2008-11-03,Team.DALLAS_MAVERICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1520,1,8,1,4,2,2,0,0,3,0,0,3,1,5,-1.5,-23,terryja01,Jason Terry
21489,2008-11-04,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2302,13,21,1,5,2,2,2,1,6,0,0,1,1,29,24.0,24,terryja01,Jason Terry
21490,2008-11-07,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2333,7,16,2,8,4,4,2,0,7,2,1,1,1,20,19.2,7,terryja01,Jason Terry
21491,2008-11-09,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,2212,3,15,0,1,2,2,2,5,3,0,0,1,2,8,1.9,-17,terryja01,Jason Terry
21492,2008-11-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2350,7,15,1,3,6,8,0,2,4,4,1,3,2,21,16.8,3,terryja01,Jason Terry
21493,2008-11-13,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,True,1976,5,14,2,5,4,4,0,2,2,0,0,2,4,16,6.6,-6,terryja01,Jason Terry
21494,2008-11-14,Team.DALLAS_MAVERICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,2121,9,23,2,7,0,0,1,3,3,3,1,2,1,20,12.5,-8,terryja01,Jason Terry
21495,2008-11-16,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,2426,8,14,2,3,2,3,0,2,2,4,0,0,1,20,18.6,20,terryja01,Jason Terry
21496,2008-11-18,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,2028,6,14,0,6,3,4,1,2,3,2,0,4,0,15,8.6,3,terryja01,Jason Terry
21497,2008-11-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,True,2070,13,21,2,4,3,4,0,2,4,3,0,3,2,31,23.7,10,terryja01,Jason Terry
21498,2008-11-21,Team.DALLAS_MAVERICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2100,6,15,3,6,5,5,1,5,5,3,1,4,2,20,16.5,18,terryja01,Jason Terry
21499,2008-11-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,2190,12,20,1,3,4,6,2,2,5,2,0,1,2,29,24.7,10,terryja01,Jason Terry
21500,2008-11-28,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2129,13,23,3,9,0,1,0,1,5,2,0,2,1,29,21.1,-8,terryja01,Jason Terry
21501,2008-11-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1846,10,21,2,5,2,2,0,1,3,0,0,1,0,24,14.7,11,terryja01,Jason Terry
21502,2008-12-02,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,2422,9,17,5,7,3,4,1,2,3,0,0,1,1,26,19.3,11,terryja01,Jason Terry
21503,2008-12-04,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,True,2088,7,17,2,6,3,4,0,0,6,0,1,0,1,19,14.0,25,terryja01,Jason Terry
21504,2008-12-06,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,2100,7,18,1,5,4,5,0,2,1,2,0,3,1,19,8.7,-10,terryja01,Jason Terry
21505,2008-12-09,Team.DALLAS_MAVERICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,2763,6,14,3,6,4,4,1,8,4,1,0,6,2,19,11.7,-12,terryja01,Jason Terry
21506,2008-12-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1978,8,16,3,7,7,8,0,1,3,2,0,1,2,26,20.2,7,terryja01,Jason Terry
21507,2008-12-13,Team.DALLAS_MAVERICKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,True,2007,13,21,2,5,0,0,0,4,6,1,0,2,1,28,22.5,14,terryja01,Jason Terry
21508,2008-12-15,Team.DALLAS_MAVERICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,1866,7,18,3,9,2,3,2,0,1,1,1,0,1,19,12.2,-19,terryja01,Jason Terry
21509,2008-12-17,Team.DALLAS_MAVERICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,True,2089,10,16,4,9,3,4,0,7,8,0,0,0,1,27,26.7,9,terryja01,Jason Terry
21510,2008-12-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,1996,9,17,2,6,3,3,2,4,3,1,0,4,5,23,14.4,-12,terryja01,Jason Terry
21511,2008-12-21,Team.DALLAS_MAVERICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1935,8,18,4,8,5,5,1,0,2,1,1,3,1,25,16.0,7,terryja01,Jason Terry
21512,2008-12-23,Team.DALLAS_MAVERICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,2009,6,15,3,10,2,2,0,4,5,2,2,5,2,17,11.2,15,terryja01,Jason Terry
21513,2008-12-25,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,2086,6,14,3,5,4,4,0,0,3,0,0,1,1,19,12.3,8,terryja01,Jason Terry
21514,2008-12-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,2214,10,18,2,6,4,4,0,1,3,0,0,4,1,26,15.4,-7,terryja01,Jason Terry
21515,2008-12-28,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,2135,5,17,1,6,1,1,0,2,1,1,0,0,3,12,3.2,16,terryja01,Jason Terry
21516,2008-12-30,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,2279,11,21,5,9,2,2,2,1,3,1,2,2,0,29,22.9,18,terryja01,Jason Terry
21517,2009-01-02,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,2140,8,17,3,10,2,2,0,0,5,0,0,0,2,21,15.0,13,terryja01,Jason Terry
21518,2009-01-04,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,2043,8,15,2,5,0,0,1,0,1,0,0,0,1,18,11.7,-12,terryja01,Jason Terry
21519,2009-01-06,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,1905,2,10,1,8,4,4,0,1,5,1,0,2,4,9,4.0,-5,terryja01,Jason Terry
21520,2009-01-08,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1976,4,10,2,5,0,1,0,0,5,2,0,3,0,10,6.7,11,terryja01,Jason Terry
21521,2009-01-09,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,1739,3,11,1,4,4,4,0,1,2,1,0,3,0,11,4.2,-30,terryja01,Jason Terry
21522,2009-01-11,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,2097,14,24,2,6,3,3,1,0,4,2,0,3,3,33,23.1,-3,terryja01,Jason Terry
21523,2009-01-13,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,2201,6,15,3,5,1,1,1,3,3,1,0,2,5,16,8.6,10,terryja01,Jason Terry
21524,2009-01-14,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,2109,9,15,4,8,6,6,2,0,4,1,0,2,2,28,23.5,2,terryja01,Jason Terry
21525,2009-01-17,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,2107,9,23,1,8,3,3,1,3,5,2,0,0,2,22,15.8,10,terryja01,Jason Terry
21526,2009-01-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,2061,9,16,1,5,1,2,0,1,4,4,0,2,4,20,15.5,0,terryja01,Jason Terry
21527,2009-01-21,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1549,3,13,1,6,0,0,0,3,5,2,0,0,3,7,4.3,-23,terryja01,Jason Terry
21528,2009-01-23,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,True,1951,6,13,2,4,0,0,0,2,6,3,1,2,3,14,12.6,11,terryja01,Jason Terry
21529,2009-01-25,Team.DALLAS_MAVERICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,1939,10,18,4,9,3,4,1,1,2,2,0,0,2,27,21.6,-15,terryja01,Jason Terry
21530,2009-01-28,Team.DALLAS_MAVERICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,1566,7,10,3,4,5,6,0,1,3,0,0,3,1,22,16.4,22,terryja01,Jason Terry
21531,2009-01-31,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,True,1826,9,17,2,5,0,0,0,5,3,1,0,3,3,20,12.1,8,terryja01,Jason Terry
21532,2009-02-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,1957,7,15,2,3,7,7,1,2,2,0,1,2,0,23,16.7,7,terryja01,Jason Terry
21533,2009-02-04,Team.DALLAS_MAVERICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1846,7,15,1,3,5,5,0,2,5,1,1,1,3,20,15.9,1,terryja01,Jason Terry
21534,2009-02-05,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,True,1691,5,13,1,3,2,2,0,3,1,3,1,3,2,13,7.4,-10,terryja01,Jason Terry
21535,2009-02-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,971,3,7,2,6,0,0,0,1,4,1,0,0,1,8,8.0,3,terryja01,Jason Terry
21536,2009-03-01,Team.DALLAS_MAVERICKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,True,1117,3,9,2,5,0,0,0,1,1,1,0,1,2,8,3.1,3,terryja01,Jason Terry
21537,2009-03-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,True,2230,8,19,4,8,0,0,0,3,4,3,0,1,1,20,15.2,2,terryja01,Jason Terry
21538,2009-03-04,Team.DALLAS_MAVERICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,2088,6,13,1,4,4,4,0,1,6,3,0,0,3,17,16.6,10,terryja01,Jason Terry
21539,2009-03-05,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,1949,4,13,0,5,2,2,1,0,4,0,0,2,3,10,2.8,-12,terryja01,Jason Terry
21540,2009-03-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,2063,11,20,5,10,6,6,0,4,3,1,0,1,0,33,26.7,15,terryja01,Jason Terry
21541,2009-03-10,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,True,1944,9,18,3,10,4,4,1,1,1,0,0,1,2,25,15.9,-8,terryja01,Jason Terry
21542,2009-03-11,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,2109,9,22,3,7,3,4,1,4,4,2,0,0,3,24,17.3,4,terryja01,Jason Terry
21543,2009-03-13,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,1946,9,22,1,9,1,1,1,0,3,0,0,0,3,20,9.8,-11,terryja01,Jason Terry
21544,2009-03-15,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,2319,10,19,7,16,2,2,0,2,3,4,1,3,2,29,23.3,2,terryja01,Jason Terry
21545,2009-03-17,Team.DALLAS_MAVERICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,1969,5,11,2,5,6,6,0,2,3,1,0,2,2,18,13.2,-7,terryja01,Jason Terry
21546,2009-03-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1992,3,13,1,9,1,2,0,7,4,0,0,0,3,8,3.4,-20,terryja01,Jason Terry
21547,2009-03-20,Team.DALLAS_MAVERICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,2425,6,13,2,3,3,4,0,2,4,3,0,1,3,17,14.1,-4,terryja01,Jason Terry
21548,2009-03-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,True,1929,10,15,1,2,5,6,0,1,3,2,1,2,3,26,21.0,17,terryja01,Jason Terry
21549,2009-03-27,Team.DALLAS_MAVERICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,2435,6,17,2,7,6,6,1,2,4,0,0,1,2,20,12.8,-2,terryja01,Jason Terry
21550,2009-03-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,2076,4,13,1,6,1,2,0,2,4,1,0,3,3,10,2.3,-22,terryja01,Jason Terry
21551,2009-03-31,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,1936,9,15,3,5,0,0,0,1,0,1,0,0,2,21,14.6,26,terryja01,Jason Terry
21552,2009-04-01,Team.DALLAS_MAVERICKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,2047,5,14,2,6,1,2,1,0,2,2,0,2,3,13,5.7,12,terryja01,Jason Terry
21553,2009-04-03,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,2194,5,12,3,8,3,3,0,2,1,0,0,0,1,16,10.5,1,terryja01,Jason Terry
21554,2009-04-05,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,True,1507,7,12,4,6,0,0,2,2,2,0,1,0,2,18,15.7,34,terryja01,Jason Terry
21555,2009-04-08,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,True,1758,8,16,5,9,0,0,0,0,3,1,1,1,2,21,15.0,13,terryja01,Jason Terry
21556,2009-04-10,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_ORLEANS_HORNETS,Outcome.WIN,True,2278,5,15,2,8,6,6,0,3,1,1,0,1,0,18,11.1,-2,terryja01,Jason Terry
21557,2009-04-12,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_ORLEANS_HORNETS,Outcome.LOSS,True,2027,5,14,3,8,0,0,1,2,5,2,0,2,2,13,9.2,-12,terryja01,Jason Terry
