,date,team,location,opponent,outcome,active,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus,player_id,name
3564,2005-11-13,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,True,159,1,2,0,0,0,0,0,1,0,1,0,0,0,2,2.3,2,butleja01,Jackie Butler
3565,2005-11-14,Team.NEW_YORK_KNICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,199,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-1.1,2,butleja01,Jackie Butler
3566,2005-11-16,Team.NEW_YORK_KNICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,356,2,3,0,0,0,0,0,0,0,0,2,0,1,4,3.7,8,butleja01,Jackie Butler
3567,2005-11-18,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,True,621,2,5,0,0,0,1,2,1,0,1,0,2,1,4,1.2,-3,butleja01,Jackie Butler
3568,2005-11-20,Team.NEW_YORK_KNICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,530,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0.2,6,butleja01,Jackie Butler
3569,2005-11-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,956,2,5,0,0,9,10,0,1,0,1,0,2,2,13,8.4,0,butleja01,Jackie Butler
3570,2005-11-26,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,165,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0.6,-6,butleja01,Jackie Butler
3571,2005-11-28,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,826,2,5,0,0,0,0,1,4,2,0,1,1,1,4,3.9,-4,butleja01,Jackie Butler
3572,2005-11-30,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,410,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0.2,1,butleja01,Jackie Butler
3573,2005-12-02,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,914,3,3,0,0,0,2,3,3,0,1,1,0,4,6,7.4,10,butleja01,Jackie Butler
3574,2005-12-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,1212,4,5,0,0,2,3,2,3,0,2,0,2,2,10,9.2,11,butleja01,Jackie Butler
3575,2005-12-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.WIN,True,693,2,3,0,0,0,0,2,0,1,0,1,0,3,4,4.3,13,butleja01,Jackie Butler
3576,2005-12-09,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,True,797,1,3,0,0,0,0,0,4,0,0,0,2,3,2,-1.7,7,butleja01,Jackie Butler
3577,2005-12-12,Team.NEW_YORK_KNICKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,631,2,3,0,0,1,3,2,2,0,1,0,1,1,5,4.5,-9,butleja01,Jackie Butler
3578,2005-12-14,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,345,0,2,0,0,0,0,0,2,0,0,0,1,2,0,-2.6,-7,butleja01,Jackie Butler
3579,2005-12-16,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,165,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.4,4,butleja01,Jackie Butler
3580,2005-12-21,Team.NEW_YORK_KNICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,734,5,8,0,0,1,2,0,1,0,0,1,1,1,11,6.6,7,butleja01,Jackie Butler
3581,2006-01-06,Team.NEW_YORK_KNICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,butleja01,Jackie Butler
3582,2006-01-27,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,True,116,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-0.1,3,butleja01,Jackie Butler
3583,2006-01-28,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,997,0,5,0,0,1,2,2,3,0,0,4,1,0,1,1.2,-14,butleja01,Jackie Butler
3584,2006-01-30,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1544,7,8,0,0,1,1,1,3,1,0,4,2,5,15,13.3,-4,butleja01,Jackie Butler
3585,2006-01-31,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,656,3,3,0,0,0,0,1,0,1,0,0,1,5,6,3.5,-14,butleja01,Jackie Butler
3586,2006-02-03,Team.NEW_YORK_KNICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,True,842,1,3,0,0,0,0,1,2,0,1,3,1,4,2,2.1,-9,butleja01,Jackie Butler
3587,2006-02-07,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,butleja01,Jackie Butler
3588,2006-02-08,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,956,1,1,0,0,4,4,0,5,0,0,0,0,5,6,5.2,5,butleja01,Jackie Butler
3589,2006-02-10,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Outcome.LOSS,True,942,6,6,0,0,1,1,1,3,1,0,0,2,0,13,11.5,-2,butleja01,Jackie Butler
3590,2006-02-12,Team.NEW_YORK_KNICKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,True,543,1,3,0,0,0,0,1,3,0,0,1,0,3,2,1.4,1,butleja01,Jackie Butler
3591,2006-02-13,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,888,1,3,0,0,0,0,1,1,0,0,0,1,3,2,-0.9,1,butleja01,Jackie Butler
3592,2006-02-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,1473,3,5,0,0,4,4,2,1,0,1,0,2,4,10,6.8,8,butleja01,Jackie Butler
3593,2006-02-27,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1032,5,13,0,0,1,1,7,2,0,1,0,2,3,11,7.2,4,butleja01,Jackie Butler
3594,2006-03-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,1105,4,8,0,0,0,0,1,4,1,1,1,1,4,8,5.7,4,butleja01,Jackie Butler
3595,2006-03-03,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,True,495,1,3,0,0,2,2,2,2,0,0,0,1,2,4,2.5,-7,butleja01,Jackie Butler
3596,2006-03-04,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,251,0,1,0,0,0,0,0,2,0,0,0,0,0,0,-0.1,-2,butleja01,Jackie Butler
3597,2006-03-07,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,True,935,3,6,0,0,4,4,1,2,0,1,0,0,5,10,7.3,22,butleja01,Jackie Butler
3598,2006-03-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,754,2,5,0,0,0,0,2,0,1,0,0,1,3,4,1.2,10,butleja01,Jackie Butler
3599,2006-03-13,Team.NEW_YORK_KNICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,True,1026,1,3,0,0,0,0,0,3,0,0,0,3,4,2,-3.4,2,butleja01,Jackie Butler
3600,2006-03-15,Team.NEW_YORK_KNICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,962,1,1,0,0,4,4,1,4,0,0,0,2,5,6,3.6,6,butleja01,Jackie Butler
3601,2006-03-17,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,True,450,1,2,0,0,0,0,1,1,1,0,0,0,2,2,1.9,2,butleja01,Jackie Butler
3602,2006-03-19,Team.NEW_YORK_KNICKS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,True,228,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-0.5,3,butleja01,Jackie Butler
3603,2006-03-21,Team.NEW_YORK_KNICKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,True,443,1,3,0,0,1,1,1,0,0,1,0,2,3,3,-0.2,-10,butleja01,Jackie Butler
3604,2006-03-22,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,True,1505,2,4,0,0,4,6,1,7,0,0,1,2,2,8,5.9,1,butleja01,Jackie Butler
3605,2006-03-24,Team.NEW_YORK_KNICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,445,0,4,0,0,0,0,1,2,0,0,2,1,1,0,-1.5,-4,butleja01,Jackie Butler
3606,2006-03-26,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,719,1,2,0,0,2,2,0,4,1,0,1,1,2,4,3.8,16,butleja01,Jackie Butler
3607,2006-03-29,Team.NEW_YORK_KNICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,1168,1,4,0,0,2,2,0,2,3,0,0,0,2,4,3.5,-3,butleja01,Jackie Butler
3608,2006-04-02,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,781,4,6,0,0,0,0,1,1,0,0,1,0,1,8,6.7,-6,butleja01,Jackie Butler
3609,2006-04-04,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,1764,8,11,0,0,6,6,4,4,2,0,2,3,3,22,20.1,7,butleja01,Jackie Butler
3610,2006-04-05,Team.NEW_YORK_KNICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,True,1234,4,6,0,0,4,8,4,5,0,1,0,2,5,12,9.1,9,butleja01,Jackie Butler
3611,2006-04-07,Team.NEW_YORK_KNICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,True,1402,5,10,0,0,0,0,6,2,2,0,0,1,1,10,9.8,9,butleja01,Jackie Butler
3612,2006-04-09,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,True,1977,5,7,0,0,0,0,1,6,0,0,0,4,3,10,4.4,25,butleja01,Jackie Butler
3613,2006-04-10,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,810,2,2,0,0,0,0,0,2,0,0,0,1,2,4,2.2,-8,butleja01,Jackie Butler
3614,2006-04-13,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,505,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7,-8,butleja01,Jackie Butler
3615,2006-04-14,Team.NEW_YORK_KNICKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1297,1,4,0,0,0,0,2,3,2,0,1,3,5,2,-1.0,9,butleja01,Jackie Butler
3616,2006-04-16,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,True,1571,7,11,0,0,4,8,2,7,1,0,1,0,2,18,15.6,19,butleja01,Jackie Butler
3617,2006-04-17,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.LOSS,True,1069,6,8,0,0,0,0,3,2,1,1,0,0,3,12,12.0,-10,butleja01,Jackie Butler
3618,2006-04-19,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.WIN,True,1440,2,4,0,0,0,0,2,2,1,0,1,5,3,4,-0.8,3,butleja01,Jackie Butler
3619,2005-11-01,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1168,1,6,0,2,0,0,0,3,0,1,0,2,4,2,-3.5,1,butlera01,Rasual Butler
3620,2005-11-02,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,True,1132,2,8,0,1,0,0,0,3,0,0,0,1,1,4,-1.3,-3,butlera01,Rasual Butler
3621,2005-11-05,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,True,835,1,3,0,2,1,2,1,1,0,0,0,1,1,3,0.5,-1,butlera01,Rasual Butler
3622,2005-11-09,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,True,755,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4.4,-1,butlera01,Rasual Butler
3623,2005-11-12,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4,-1,butlera01,Rasual Butler
3624,2005-11-15,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,True,923,1,5,0,2,0,0,0,1,0,0,0,0,2,2,-1.6,-11,butlera01,Rasual Butler
3625,2005-11-18,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,True,1487,2,12,1,3,0,0,1,1,1,0,0,2,3,5,-4.1,-14,butlera01,Rasual Butler
3626,2005-11-19,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,True,1025,2,4,1,1,0,0,0,0,0,0,0,2,1,5,0.6,-4,butlera01,Rasual Butler
3627,2005-11-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,True,535,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0.3,-3,butlera01,Rasual Butler
3628,2005-11-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,True,720,5,8,0,1,0,0,0,2,1,0,0,1,0,10,6.7,-1,butlera01,Rasual Butler
3629,2005-11-30,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,True,1160,5,8,1,2,0,0,1,3,1,1,1,0,1,11,11.0,1,butlera01,Rasual Butler
3630,2005-12-02,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,True,949,0,2,0,1,0,0,1,3,0,0,0,2,1,0,-2.2,-1,butlera01,Rasual Butler
3631,2005-12-03,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1122,2,8,0,1,0,0,2,1,0,0,2,1,1,4,0.9,1,butlera01,Rasual Butler
3632,2005-12-06,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,True,1269,2,6,0,2,0,0,1,1,0,1,0,0,2,4,1.8,-2,butlera01,Rasual Butler
3633,2005-12-07,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,True,1173,3,6,0,1,0,0,1,3,0,0,2,0,2,6,5.2,0,butlera01,Rasual Butler
3634,2005-12-09,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,True,1279,1,3,1,2,5,6,0,0,0,0,0,1,3,8,3.7,2,butlera01,Rasual Butler
3635,2005-12-11,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,True,1622,6,13,3,4,0,0,0,1,2,3,1,1,3,15,11.5,4,butlera01,Rasual Butler
3636,2005-12-12,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,True,1402,3,8,0,2,0,0,0,4,0,0,0,1,0,6,1.8,-3,butlera01,Rasual Butler
3637,2005-12-14,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,True,924,1,2,0,0,0,0,0,1,0,0,1,0,1,2,1.6,3,butlera01,Rasual Butler
3638,2005-12-16,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,804,1,3,0,0,0,0,0,0,0,0,0,1,0,2,-0.7,-6,butlera01,Rasual Butler
3639,2005-12-18,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,True,955,6,9,1,2,0,0,0,2,0,0,0,0,2,13,8.9,16,butlera01,Rasual Butler
3640,2005-12-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,True,1326,3,6,1,2,0,0,0,4,0,0,1,0,1,7,5.5,6,butlera01,Rasual Butler
3641,2005-12-23,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,True,1111,3,6,2,4,0,2,0,2,0,0,0,0,0,8,4.8,-1,butlera01,Rasual Butler
3642,2005-12-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,True,1120,6,11,3,4,0,0,0,2,0,0,1,0,2,15,10.2,2,butlera01,Rasual Butler
3643,2005-12-29,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1253,3,4,2,2,0,0,0,0,1,0,0,2,1,8,4.7,-11,butlera01,Rasual Butler
3644,2005-12-31,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,True,1543,3,7,2,3,0,0,0,0,0,0,0,1,3,8,2.1,1,butlera01,Rasual Butler
3645,2006-01-02,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1413,2,9,1,4,4,4,3,2,0,0,1,0,2,9,6.1,10,butlera01,Rasual Butler
3646,2006-01-04,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,True,1087,4,11,2,4,2,2,0,2,0,0,0,1,2,12,4.7,5,butlera01,Rasual Butler
3647,2006-01-06,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1262,5,12,2,8,0,0,0,2,0,0,1,0,3,12,5.7,7,butlera01,Rasual Butler
3648,2006-01-07,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,True,1139,2,8,1,3,0,0,1,2,0,0,0,2,1,5,-0.9,-3,butlera01,Rasual Butler
3649,2006-01-10,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,True,888,2,3,1,1,0,0,0,1,2,0,0,1,0,5,4.4,7,butlera01,Rasual Butler
3650,2006-01-13,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,True,1459,6,10,4,4,0,0,0,6,1,0,3,1,2,16,14.2,14,butlera01,Rasual Butler
3651,2006-01-14,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,True,1196,1,7,0,5,2,2,0,2,0,0,1,0,1,4,0.4,0,butlera01,Rasual Butler
3652,2006-01-16,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.CHARLOTTE_BOBCATS,Outcome.WIN,True,1445,4,9,1,2,4,5,1,2,2,0,1,1,2,13,9.5,10,butlera01,Rasual Butler
3653,2006-01-18,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,1152,4,9,0,0,0,0,1,0,1,0,0,0,3,8,3.5,8,butlera01,Rasual Butler
3654,2006-01-20,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,True,1475,5,10,2,5,0,0,0,4,1,0,0,1,1,12,7.5,6,butlera01,Rasual Butler
3655,2006-01-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1152,4,6,4,4,0,0,0,1,0,0,2,1,1,12,9.7,-1,butlera01,Rasual Butler
3656,2006-01-23,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,True,1538,1,7,1,5,0,4,0,4,0,0,1,1,1,3,-2.6,-6,butlera01,Rasual Butler
3657,2006-01-25,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,True,1436,4,5,1,1,6,6,1,1,0,0,0,1,0,15,13.1,-1,butlera01,Rasual Butler
3658,2006-01-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,True,909,2,3,1,2,0,0,0,4,0,0,0,1,3,5,2.7,8,butlera01,Rasual Butler
3659,2006-01-30,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,True,1304,1,6,1,4,0,0,1,3,1,0,1,1,0,3,1.2,5,butlera01,Rasual Butler
3660,2006-02-01,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,True,1074,5,11,3,7,1,2,0,2,0,2,0,2,1,14,8.1,9,butlera01,Rasual Butler
3661,2006-02-04,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,True,1225,6,8,3,3,0,0,2,1,0,1,1,0,1,15,14.8,1,butlera01,Rasual Butler
3662,2006-02-06,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.NEW_JERSEY_NETS,Outcome.LOSS,True,1580,5,9,2,4,6,6,0,5,0,1,1,0,2,18,16.1,10,butlera01,Rasual Butler
3663,2006-02-08,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.SEATTLE_SUPERSONICS,Outcome.WIN,True,1633,5,10,4,7,0,2,0,1,2,0,3,0,2,14,11.2,11,butlera01,Rasual Butler
3664,2006-02-10,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,True,1604,2,10,0,4,5,6,2,3,1,1,0,0,2,9,5.6,-1,butlera01,Rasual Butler
3665,2006-02-11,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,True,993,1,5,0,0,1,2,0,0,0,0,0,2,4,3,-4.1,-16,butlera01,Rasual Butler
3666,2006-02-13,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,True,1552,2,12,0,2,1,2,1,0,1,2,1,1,1,5,-0.3,-2,butlera01,Rasual Butler
3667,2006-02-15,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1441,3,10,1,4,1,2,4,5,1,1,0,1,0,8,6.8,11,butlera01,Rasual Butler
3668,2006-02-21,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,True,817,2,5,0,2,0,0,1,1,0,0,1,1,2,4,1.2,-10,butlera01,Rasual Butler
3669,2006-02-22,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,True,2160,3,11,0,3,3,4,1,2,0,1,1,1,3,9,2.9,-12,butlera01,Rasual Butler
3670,2006-02-25,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,True,1651,6,11,1,3,0,0,1,2,1,2,1,1,5,13,9.4,-5,butlera01,Rasual Butler
3671,2006-02-26,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,True,1472,5,14,3,6,0,0,2,4,0,1,1,1,3,13,7.3,5,butlera01,Rasual Butler
3672,2006-02-28,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.SEATTLE_SUPERSONICS,Outcome.LOSS,True,1694,8,16,5,9,2,4,1,2,2,0,0,0,2,23,16.1,10,butlera01,Rasual Butler
3673,2006-03-01,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,True,1202,1,9,0,3,0,0,1,2,1,0,0,1,0,2,-2.9,-17,butlera01,Rasual Butler
3674,2006-03-06,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,True,1385,3,7,0,4,2,4,0,2,0,1,1,0,1,8,5.4,8,butlera01,Rasual Butler
3675,2006-03-08,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,True,1320,2,5,0,2,2,2,0,1,1,2,1,2,5,6,3.0,-7,butlera01,Rasual Butler
3676,2006-03-10,Team.NEW_ORLEANS_OKLAHOMA_CITY_HORNETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,True,1228,4,6,1,2,0,0,1,1,0,0,1,0,4,9,6.5,-6,butlera01,Rasual Butler
